"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-08-16,1,4.53854119059637,-4.43077066324351,-6.04278265613719,-4.5026890800561,2021-08-16
2021-08-17,1,3.53254068719805,-1.9725105282382,-0.942602147758162,-0.363042440722332,2021-08-16
2021-08-18,1,4.81722339062125,-3.5912519806979,-6.45738047807469,-6.07721146405558,2021-08-16
2021-08-19,1,5.4455007116233,-5.28820982181839,-9.46945620896575,-8.40687008137193,2021-08-16
2021-08-20,1,4.91121025665954,-4.43922825551746,-7.06923057927747,-8.13319054188918,2021-08-16
2021-08-21,1,5.47217165634035,-3.73351186113016,-6.99737533753028,-2.91101716982255,2021-08-16
2021-08-22,1,6.85476472931979,-3.62796594569643,-10.8101663608059,-5.93949859859669,2021-08-16
2021-08-23,1,6.40852313857402,-2.14632556342331,-8.5770976196243,-4.16738704049053,2021-08-16
2021-08-24,1,7.02579892993386,-0.617179454380463,-8.44485243363058,0.79951690646409,2021-08-16
2021-08-25,1,8.2151628617587,-2.74768307760502,-11.89292280382,-6.28467035848938,2021-08-16
2021-08-26,1,7.30948862324079,-1.09963110678734,-9.29434501071528,-2.91416769524334,2021-08-16
2021-08-16,2,4.9497213487457,-3.68395717499306,-4.74179613196494,-5.84095913006846,2021-08-16
2021-08-17,2,4.2017206102349,-3.53017129831337,-3.33148744119966,-3.93621614542914,2021-08-16
2021-08-18,2,3.60751032537089,-2.86642589605141,-2.47215285505859,-3.37415946198197,2021-08-16
2021-08-19,2,4.82749771933553,-5.93436938305788,-8.59983217135164,-8.4812159756215,2021-08-16
2021-08-20,2,5.19763429490463,-4.93017437749268,-7.3643201973866,-6.31726075273198,2021-08-16
2021-08-21,2,5.71444896368975,-6.14261702139995,-9.16235170564554,-8.2105015608494,2021-08-16
2021-08-22,2,5.95754945676104,-6.98313798450706,-9.48713575755853,-7.7819690001255,2021-08-16
2021-08-23,2,6.13252005051499,-6.44826309291949,-8.45853900072611,-4.52150076312648,2021-08-16
