"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-08-14,1,5.50490072617036,-5.49599608132976,-7.38670134823244,-5.97197103731245,2021-08-14
2021-08-15,1,4.93026467951746,-4.31721150864969,-4.78784505972691,-3.74038585156688,2021-08-14
2021-08-16,1,4.9934129888973,-3.41252122121383,-4.77725658021941,-3.4571657910722,2021-08-14
2021-08-17,1,4.39645579147219,-4.14280281604644,-3.47911978572107,-3.19134657952096,2021-08-14
2021-08-18,1,3.81118947736926,-1.67094466960778,-0.325653549272565,-1.6009322652402,2021-08-14
2021-08-19,1,3.20641559249068,-1.22279358422144,-0.555143080430196,-2.09064213350065,2021-08-14
2021-08-20,1,3.18056710056921,-2.74328301223954,-1.66194011937426,-5.9143416937074,2021-08-14
2021-08-21,1,4.46392869750906,-4.52746926921863,-7.30704117326538,-7.18276664010096,2021-08-14
2021-08-22,1,4.69054553928248,-2.81314793198677,-5.80718715506873,-4.92709818103291,2021-08-14
2021-08-23,1,5.00540821033825,-4.05592981078444,-7.41421292168228,-6.57724502097536,2021-08-14
2021-08-24,1,4.66384781003948,-5.25037902851105,-5.93222431334125,-7.17786100790235,2021-08-14
2021-08-14,2,6.35975614403507,-4.7980972736924,-8.30799986290738,-4.58122010466561,2021-08-14
2021-08-15,2,5.74036481292634,-3.55709811010338,-6.02447490463963,-4.31429317901748,2021-08-14
2021-08-16,2,5.17879247713637,-3.39525645798325,-4.69934768824938,-2.96504853058576,2021-08-14
2021-08-17,2,4.98930510123549,-3.23383278509814,-4.61698523644155,-4.505865384227,2021-08-14
2021-08-18,2,3.70265445586351,-1.04209754909731,-0.0474544200585647,0.842374183507982,2021-08-14
2021-08-19,2,3.57026552977834,-1.14442691946749,-0.400961328683034,-1.54397341323199,2021-08-14
2021-08-20,2,3.44288244819549,-2.33338265012144,-1.83018411660327,-5.19338673199007,2021-08-14
2021-08-21,2,4.61708936892844,-4.50627732418919,-7.52481881102913,-7.92312686261374,2021-08-14
2021-08-22,2,4.08739292857629,-3.1364306486506,-5.25025889138217,-4.52200489875795,2021-08-14
2021-08-23,2,4.945916503051,-5.06688567549206,-7.80790465641699,-9.28006188507247,2021-08-14
2021-08-24,2,4.56661080768939,-4.28245400424536,-5.52692606405492,-6.00821006872944,2021-08-14
2021-08-14,3,5.49060905431017,-5.13028052487032,-7.10877155903371,-5.75462852397549,2021-08-14
2021-08-15,3,6.3163912516399,-4.43191770576714,-9.28760566948142,-6.71524768548226,2021-08-14
2021-08-16,3,6.65003633313097,-2.75935742073651,-9.17626017347258,-4.48348608106543,2021-08-14
2021-08-17,3,6.86919822014899,-1.68526216125091,-9.05924544734163,-6.10846053735908,2021-08-14
2021-08-18,3,5.37702607761694,1.88033609866641,-3.17329349321024,0.0426338435212626,2021-08-14
2021-08-19,3,6.47103625373998,0.104074111756446,-7.61171399806839,-2.30030494164029,2021-08-14
2021-08-20,3,6.68409601948247,-0.156884965182023,-8.90263970311849,-4.58771236183611,2021-08-14
2021-08-21,3,6.75041830022836,-0.889682473989424,-8.94117355233782,-3.68061816066355,2021-08-14
2021-08-22,3,5.91576214964638,0.708834452812796,-6.01623756349144,-2.82119197365771,2021-08-14
2021-08-23,3,6.95043421342527,-0.398129353467113,-10.1036427550157,-4.12605066983599,2021-08-14
2021-08-24,3,7.28852489060171,-0.0706653250898926,-10.8290503967687,-7.09879365469774,2021-08-14
2021-08-14,4,6.73927746768958,-5.28868372153561,-9.89941677107915,-6.49160014352723,2021-08-14
2021-08-15,4,5.56515107824043,-3.42162170673928,-4.91314232600845,-3.44430237181848,2021-08-14
2021-08-16,4,5.5448879494133,-3.78711486405083,-6.23700220584886,-4.10229086243252,2021-08-14
2021-08-17,4,4.32172202930239,-2.15485958639053,-1.19464883020965,1.10377047319753,2021-08-14
2021-08-18,4,5.94007623115598,-5.42636965602416,-8.02086511794147,-6.16447693696746,2021-08-14
2021-08-19,4,5.85758849141876,-4.65950419283838,-7.64286377457743,-2.46192013343017,2021-08-14
2021-08-20,4,5.97129142442135,-5.31925628619213,-6.70597996621908,-4.56696289528655,2021-08-14
2021-08-21,4,6.34434842718191,-5.56944376950004,-7.34509385547981,-3.69189818063741,2021-08-14
2021-08-22,4,7.33590714120897,-6.19324927867023,-10.0761262870889,-5.13169815990118,2021-08-14
2021-08-23,4,7.69628351324616,-6.10266655537988,-10.2708148052194,-4.47166148308896,2021-08-14
2021-08-24,4,6.36842994778141,-5.17276166982097,-6.70654496688507,-1.69284537975326,2021-08-14
