"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-08-20,1,5.02958203024897,-4.95230299163308,-10.3268681536865,-11.0662575866882,2021-08-20
2021-08-21,1,5.02920241370218,-4.00766453132162,-9.03044865905983,-9.5534312761346,2021-08-20
2021-08-22,1,5.47721161897479,-4.73793575556994,-9.20266816940241,-5.8061224692673,2021-08-20
2021-08-23,1,6.51345001294638,-6.09701052207472,-10.4803182053269,-6.76912320811343,2021-08-20
2021-08-24,1,5.88925218629874,-5.13186426315184,-7.01509749476739,-2.90137734491622,2021-08-20
2021-08-25,1,6.79037599520764,-6.23486579252892,-10.5361128421729,-8.60916274145613,2021-08-20
2021-08-26,1,5.9122639382646,-5.13947075029831,-7.01763689202283,-7.45223235283829,2021-08-20
2021-08-27,1,5.87827571205637,-5.7302270892978,-8.90814605335815,-7.2867951322913,2021-08-20
2021-08-28,1,4.63814648753662,-4.0890488117362,-3.46842904636402,-1.36929610928375,2021-08-20
2021-08-29,1,3.64818797033689,-4.4745597708166,-1.8861752284853,-2.3496827222748,2021-08-20
2021-08-30,1,3.39556023725638,-3.11803357087846,0.298788945785191,-0.345717418805991,2021-08-20
2021-08-20,2,5.14805167419513,-4.10765267567869,-7.88486432505621,-3.41720025907824,2021-08-20
2021-08-21,2,6.45471826259038,-5.14177908503435,-9.68521272669506,-4.65034046736085,2021-08-20
2021-08-22,2,6.86789896388262,-5.04157542611911,-9.33042462342311,-2.82570178384117,2021-08-20
2021-08-23,2,7.32004725521634,-6.11326337011912,-10.3594478189333,-5.54872842423715,2021-08-20
2021-08-24,2,7.85282340973524,-4.7804724178181,-10.6555364274761,-4.72250375155486,2021-08-20
2021-08-25,2,7.97963041974452,-4.3415533220195,-10.5480310845703,-3.77344995426924,2021-08-20
2021-08-26,2,7.78344631027171,-4.80408587456615,-9.88085357019319,-0.903621431826035,2021-08-20
2021-08-27,2,7.77633381044021,-6.29857763742431,-9.80613610983655,-4.602487584151,2021-08-20
2021-08-28,2,6.76979356963157,-4.95591534270053,-5.21872284372512,0.495474700385561,2021-08-20
2021-08-29,2,6.27288279006047,-5.81400355943706,-6.30547440605793,-4.37453441335091,2021-08-20
2021-08-30,2,6.30126207565855,-8.30209946868159,-9.15513817916111,-6.53428292349215,2021-08-20
2021-08-20,3,5.33840766985219,-4.40952587573263,-9.17314505780251,-9.34528058801064,2021-08-20
2021-08-21,3,5.61059602285499,-3.9986087542879,-9.10726150492592,-6.07912121553285,2021-08-20
2021-08-22,3,5.10576919458533,-4.19620657026584,-7.86555163072224,-7.52860714763712,2021-08-20
2021-08-23,3,5.27120522230799,-4.14964478400525,-8.0684559868938,-5.84092653220187,2021-08-20
2021-08-24,3,5.6616875988122,-4.88880971322503,-8.10228819848992,-6.10832949068206,2021-08-20
2021-08-25,3,5.61780486818965,-5.15967873356192,-8.2975527893873,-5.55581236657568,2021-08-20
2021-08-26,3,6.21747537414524,-5.30633446112104,-9.77932545315937,-5.69055575036175,2021-08-20
2021-08-27,3,6.60074229347417,-6.09561864005011,-10.258536392813,-4.70482768623908,2021-08-20
2021-08-28,3,6.604141847627,-6.97578339958033,-10.2282606503176,-4.9077944914767,2021-08-20
2021-08-29,3,6.95074708214458,-7.54608423337202,-10.3040297630442,-4.62496147955687,2021-08-20
2021-08-30,3,7.32070598768953,-7.56543307286649,-10.3768670450426,-4.84471761492028,2021-08-20
2021-08-20,4,6.27828144326637,-3.76754468644645,-9.8793942016706,-6.63330777832761,2021-08-20
2021-08-21,4,6.49789899161611,-3.69525209446398,-9.10258591765616,-7.11076553270223,2021-08-20
2021-08-22,4,6.37188404258337,-4.82637906918371,-10.3445924818983,-6.49252810626349,2021-08-20
2021-08-23,4,5.80674616919988,-3.72033252812601,-8.23530814605593,-6.17243751287889,2021-08-20
2021-08-24,4,6.46167683727753,-5.43150297130171,-10.4772651302065,-7.95670925576501,2021-08-20
2021-08-25,4,7.0035341608665,-6.39674295837544,-10.6467563055566,-6.24422207985218,2021-08-20
2021-08-26,4,6.94650882339339,-6.59486623970541,-9.24909639365198,-4.05395709653673,2021-08-20
2021-08-27,4,7.96651443290971,-6.85700017531424,-10.6599172908742,-1.17477477335623,2021-08-20
2021-08-28,4,8.2666528606217,-7.82090514293212,-9.75623005697057,-2.74877122422961,2021-08-20
2021-08-29,4,8.51501708849772,-6.4933123100583,-11.5575167439376,-1.27260073302868,2021-08-20
2021-08-30,4,8.30870619282445,-5.84167838065408,-12.3803770947524,-6.01534856187448,2021-08-20
