"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-09-19,1,5.52056888332615,-3.12094540681713,-6.46177211181063,-2.89421892031748,2021-09-19
2021-09-20,1,5.55702134797226,-3.12049971576307,-6.84900975712393,-2.31022943298385,2021-09-19
2021-09-21,1,5.31785462550318,-2.24411109446959,-4.56164338349129,-1.46602521171921,2021-09-19
2021-09-22,1,4.33442027003709,-2.2639244443947,-2.2681361935436,-4.32338484271063,2021-09-19
2021-09-23,1,3.63753833227844,-2.73863702056008,-3.48121114788204,-5.67967594471184,2021-09-19
2021-09-24,1,4.95319401843179,-5.24951036720962,-8.24982583825416,-6.83508969087417,2021-09-19
2021-09-25,1,5.03257506144431,-5.12198410981339,-7.17265083225374,-5.67620227568728,2021-09-19
2021-09-26,1,5.36415451056078,-6.33349989463816,-8.52166992062543,-9.32036107063152,2021-09-19
2021-09-27,1,5.23578626235653,-6.18833153841796,-7.59236801448612,-4.26896753234186,2021-09-19
2021-09-28,1,5.90569918644915,-7.75923646129726,-8.26376116970635,-8.02550628177521,2021-09-19
2021-09-29,1,5.74036624508684,-7.32977810033127,-7.76841535532613,-5.61175657923651,2021-09-19
2021-09-19,2,5.30522176030955,-4.14919458210276,-7.48506347325515,-6.30658426978676,2021-09-19
2021-09-20,2,5.15110123206793,-2.66475250314697,-5.87229429429657,-4.04560526296033,2021-09-19
2021-09-21,2,4.6884320227503,-1.35608855104477,-3.94704053136925,-3.19450727006211,2021-09-19
2021-09-22,2,3.91311658879334,-0.189713921320125,-1.89259558840853,-0.563535745666453,2021-09-19
2021-09-23,2,4.72627688199967,0.816801849145968,-4.907505309442,-5.53859387908311,2021-09-19
2021-09-24,2,5.85351864214157,0.194575597120387,-10.0865580173146,-6.43074516117042,2021-09-19
2021-09-25,2,6.29055845047035,-0.569488203008572,-10.8119395283706,-8.67767065073033,2021-09-19
2021-09-26,2,5.90615499898704,-1.28584143529951,-9.96136110979689,-7.68734781414188,2021-09-19
2021-09-27,2,5.66532425024482,-2.20997606286439,-8.71477033859993,-3.66561095754037,2021-09-19
2021-09-28,2,5.77388069276925,-3.75132157050915,-8.83822222776235,-6.28236223492195,2021-09-19
2021-09-29,2,5.71882480454721,-3.83688687496645,-7.50562885523587,-3.54700405225366,2021-09-19
