"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-07-11,1,6.33466048383581,-5.85540613897266,-11.4338323353233,-10.7495154192933,2021-07-11
2021-07-12,1,6.92605650780054,-5.911987741263,-12.21000838797,-11.2163795833259,2021-07-11
2021-07-13,1,7.16161911770547,-3.31003319673847,-12.1707850380447,-6.80864457084497,2021-07-11
2021-07-14,1,7.48028902981445,-2.91591575019952,-12.3867164428898,-8.44370745843501,2021-07-11
2021-07-15,1,7.48876019235871,-1.0700943333121,-11.0345866789604,-3.13597178551218,2021-07-11
2021-07-16,1,7.88569871121311,-0.83716306894105,-11.2290121267269,-4.67142396249973,2021-07-11
2021-07-17,1,7.98053353486946,-2.76829078642269,-12.8993009958195,-7.99207641947999,2021-07-11
2021-07-18,1,7.89641815795564,-4.11467410469557,-13.1034979440648,-8.61714303758119,2021-07-11
2021-07-19,1,7.31085521352995,-4.26078139448832,-10.2477230006997,-5.1200002335162,2021-07-11
2021-07-20,1,7.58793523443593,-6.01782832546701,-11.8078232232823,-7.50604806458022,2021-07-11
2021-07-21,1,7.75043222943053,-6.17695992432482,-11.6303619597038,-6.13651116638742,2021-07-11
2021-07-11,2,6.5634569394481,-4.77959726437265,-12.0526841217119,-7.42373973034648,2021-07-11
2021-07-12,2,7.36372622526541,-5.85488178527185,-12.1323906981431,-8.26279752747279,2021-07-11
2021-07-13,2,7.15118746334137,-4.82516585366399,-9.92139313926648,-3.35037925660757,2021-07-11
2021-07-14,2,7.35043026052846,-5.85812873341179,-11.5117781202281,-6.6940019043835,2021-07-11
2021-07-15,2,7.31638077283986,-4.89846022393121,-8.9506361278927,-1.54654143800079,2021-07-11
2021-07-16,2,8.26499149969341,-4.44033442065565,-10.7176244896424,-3.96644802583085,2021-07-11
2021-07-17,2,8.65217574176389,-5.99972206429067,-12.2762063607703,-5.66255087850153,2021-07-11
2021-07-18,2,8.48330020053061,-3.12417184675401,-10.4394402901962,-2.83587014751675,2021-07-11
2021-07-19,2,8.46432865419159,-1.9244706684557,-9.69315782308282,-1.91608608860334,2021-07-11
2021-07-20,2,6.88511632576314,1.38538834655386,-5.07203526833743,0.493308169223458,2021-07-11
2021-07-21,2,7.37905428964409,-1.17036245628864,-9.85010959004477,-6.87325175898186,2021-07-11
2021-07-11,3,6.40605149357596,-4.40868316394763,-11.3218113953796,-8.01633178526338,2021-07-11
2021-07-12,3,6.95382986090982,-4.67296644867943,-10.9947652006708,-5.704093704036,2021-07-11
2021-07-13,3,7.5600167218272,-6.67739874596997,-11.3914151724409,-4.97040544219531,2021-07-11
2021-07-14,3,7.87820531488431,-7.65973623437276,-12.4025477188407,-8.32347836344364,2021-07-11
2021-07-15,3,7.63663959168168,-8.03935782853515,-11.2808586084759,-5.76622696645281,2021-07-11
2021-07-16,3,7.48199574104914,-7.83024115568543,-9.81151459570687,-4.17275986122174,2021-07-11
2021-07-17,3,7.64642722533551,-7.66417400032508,-9.59455034808984,-2.20379840307545,2021-07-11
2021-07-18,3,8.17014216992896,-8.33993726350841,-10.9095680269306,-4.58722923646315,2021-07-11
2021-07-19,3,7.03553547784484,-6.66175680180407,-6.10838404940854,-0.777214827792279,2021-07-11
2021-07-20,3,7.41721579520109,-8.87101095982511,-8.69982770833138,-5.5023202672344,2021-07-11
2021-07-21,3,5.62648588215197,-6.15365386370389,-2.63934514564443,2.39744040965302,2021-07-11
2021-07-11,4,6.10055078588,-3.56458281648193,-11.8430915185943,-9.66818432888337,2021-07-11
2021-07-12,4,6.45660258203008,-4.27551142770403,-11.7808157420183,-10.1879495583505,2021-07-11
2021-07-13,4,6.81307327466027,-5.03176111562146,-12.3384615414519,-9.96589020235768,2021-07-11
2021-07-14,4,7.15286457816534,-5.6714016300409,-12.4285426724988,-7.7200866211546,2021-07-11
2021-07-15,4,7.22493196698593,-7.93013683092036,-11.8659835561154,-8.9532285314248,2021-07-11
2021-07-16,4,7.16072647825989,-7.53029873695805,-9.23095274322359,-4.27899447626544,2021-07-11
2021-07-17,4,7.65249237738561,-8.45754082945764,-10.4608088440065,-6.54696938803961,2021-07-11
2021-07-18,4,7.77918085445738,-8.05588425191392,-10.5385571462579,-2.84252565161739,2021-07-11
2021-07-19,4,6.94330008937496,-6.84961915271661,-6.25088330624904,0.23473762231019,2021-07-11
