"Date","CTDTemp_C","daily_EXOTemp_C_1","daily_ThermistorTemp_C_1","YSITemp_C","Temp_C"
2015-12-31,NA,NA,NA,NA,NA
2016-01-01,NA,NA,NA,NA,NA
2016-01-02,NA,NA,NA,NA,NA
2016-01-03,NA,NA,NA,NA,NA
2016-01-04,NA,NA,NA,NA,NA
2016-01-05,NA,NA,NA,NA,NA
2016-01-06,NA,NA,NA,NA,NA
2016-01-07,NA,NA,NA,NA,NA
2016-01-08,NA,NA,NA,NA,NA
2016-01-09,NA,NA,NA,NA,NA
2016-01-10,NA,NA,NA,NA,NA
2016-01-11,NA,NA,NA,NA,NA
2016-01-12,NA,NA,NA,NA,NA
2016-01-13,NA,NA,NA,NA,NA
2016-01-14,NA,NA,NA,NA,NA
2016-01-15,NA,NA,NA,NA,NA
2016-01-16,NA,NA,NA,NA,NA
2016-01-17,NA,NA,NA,NA,NA
2016-01-18,NA,NA,NA,NA,NA
2016-01-19,NA,NA,NA,NA,NA
2016-01-20,NA,NA,NA,NA,NA
2016-01-21,NA,NA,NA,NA,NA
2016-01-22,NA,NA,NA,NA,NA
2016-01-23,NA,NA,NA,NA,NA
2016-01-24,NA,NA,NA,NA,NA
2016-01-25,NA,NA,NA,NA,NA
2016-01-26,NA,NA,NA,NA,NA
2016-01-27,NA,NA,NA,NA,NA
2016-01-28,NA,NA,NA,NA,NA
2016-01-29,NA,NA,NA,NA,NA
2016-01-30,NA,NA,NA,NA,NA
2016-01-31,NA,NA,NA,NA,NA
2016-02-01,NA,NA,NA,NA,NA
2016-02-02,NA,NA,NA,NA,NA
2016-02-03,NA,NA,NA,NA,NA
2016-02-04,NA,NA,NA,NA,NA
2016-02-05,NA,NA,NA,3.7,3.7
2016-02-06,NA,NA,NA,NA,NA
2016-02-07,NA,NA,NA,NA,NA
2016-02-08,NA,NA,NA,NA,NA
2016-02-09,NA,NA,NA,NA,NA
2016-02-10,NA,NA,NA,NA,NA
2016-02-11,NA,NA,NA,NA,NA
2016-02-12,NA,NA,NA,NA,NA
2016-02-13,NA,NA,NA,NA,NA
2016-02-14,NA,NA,NA,NA,NA
2016-02-15,NA,NA,NA,NA,NA
2016-02-16,NA,NA,NA,NA,NA
2016-02-17,NA,NA,NA,NA,NA
2016-02-18,NA,NA,NA,NA,NA
2016-02-19,NA,NA,NA,NA,NA
2016-02-20,NA,NA,NA,NA,NA
2016-02-21,NA,NA,NA,NA,NA
2016-02-22,NA,NA,NA,NA,NA
2016-02-23,NA,NA,NA,NA,NA
2016-02-24,NA,NA,NA,NA,NA
2016-02-25,NA,NA,NA,NA,NA
2016-02-26,NA,NA,NA,NA,NA
2016-02-27,NA,NA,NA,NA,NA
2016-02-28,NA,NA,NA,NA,NA
2016-02-29,NA,NA,NA,NA,NA
2016-03-01,NA,NA,NA,NA,NA
2016-03-02,NA,NA,NA,NA,NA
2016-03-03,NA,NA,NA,NA,NA
2016-03-04,NA,NA,NA,NA,NA
2016-03-05,NA,NA,NA,NA,NA
2016-03-06,NA,NA,NA,NA,NA
2016-03-07,NA,NA,NA,NA,NA
2016-03-08,NA,NA,NA,NA,NA
2016-03-09,NA,NA,NA,NA,NA
2016-03-10,NA,NA,NA,NA,NA
2016-03-11,NA,NA,NA,NA,NA
2016-03-12,NA,NA,NA,NA,NA
2016-03-13,NA,NA,NA,NA,NA
2016-03-14,NA,NA,NA,NA,NA
2016-03-15,NA,NA,NA,NA,NA
2016-03-16,NA,NA,NA,NA,NA
2016-03-17,NA,NA,NA,NA,NA
2016-03-18,NA,NA,NA,NA,NA
2016-03-19,NA,NA,NA,NA,NA
2016-03-20,NA,NA,NA,NA,NA
2016-03-21,NA,NA,NA,NA,NA
2016-03-22,NA,NA,NA,NA,NA
2016-03-23,NA,NA,NA,NA,NA
2016-03-24,NA,NA,NA,NA,NA
2016-03-25,NA,NA,NA,NA,NA
2016-03-26,NA,NA,NA,NA,NA
2016-03-27,NA,NA,NA,NA,NA
2016-03-28,NA,NA,NA,NA,NA
2016-03-29,NA,NA,NA,NA,NA
2016-03-30,NA,NA,NA,12.1,12.1
2016-03-31,NA,NA,NA,NA,NA
2016-04-01,NA,NA,NA,NA,NA
2016-04-02,NA,NA,NA,NA,NA
2016-04-03,NA,NA,NA,NA,NA
2016-04-04,NA,NA,NA,12.5,12.5
2016-04-05,NA,NA,NA,NA,NA
2016-04-06,NA,NA,NA,12.1,12.1
2016-04-07,NA,NA,NA,NA,NA
2016-04-08,NA,NA,NA,NA,NA
2016-04-09,NA,NA,NA,NA,NA
2016-04-10,NA,NA,NA,NA,NA
2016-04-11,NA,NA,NA,10.53,10.53
2016-04-12,NA,NA,NA,NA,NA
2016-04-13,NA,NA,NA,NA,NA
2016-04-14,NA,NA,NA,NA,NA
2016-04-15,NA,NA,NA,NA,NA
2016-04-16,NA,NA,NA,NA,NA
2016-04-17,NA,NA,NA,NA,NA
2016-04-18,NA,NA,NA,15.6,15.6
2016-04-19,NA,NA,NA,NA,NA
2016-04-20,NA,NA,NA,16.2,16.2
2016-04-21,NA,NA,NA,NA,NA
2016-04-22,NA,NA,NA,NA,NA
2016-04-23,NA,NA,NA,NA,NA
2016-04-24,NA,NA,NA,NA,NA
2016-04-25,NA,NA,NA,16.5,16.5
2016-04-26,NA,NA,NA,NA,NA
2016-04-27,NA,NA,NA,NA,NA
2016-04-28,NA,NA,NA,NA,NA
2016-04-29,NA,NA,NA,NA,NA
2016-04-30,NA,NA,NA,NA,NA
2016-05-01,NA,NA,NA,NA,NA
2016-05-02,NA,NA,NA,19.2,19.2
2016-05-03,NA,NA,NA,NA,NA
2016-05-04,NA,NA,NA,19.7,19.7
2016-05-05,NA,NA,NA,NA,NA
2016-05-06,NA,NA,NA,NA,NA
2016-05-07,NA,NA,NA,NA,NA
2016-05-08,NA,NA,NA,NA,NA
2016-05-09,NA,NA,NA,17.4,17.4
2016-05-10,NA,NA,NA,NA,NA
2016-05-11,NA,NA,NA,NA,NA
2016-05-12,18.7971,NA,NA,NA,18.7971
2016-05-13,NA,NA,NA,NA,NA
2016-05-14,NA,NA,NA,NA,NA
2016-05-15,NA,NA,NA,NA,NA
2016-05-16,17.2801,NA,NA,16.6,17.2801
2016-05-17,NA,NA,NA,NA,NA
2016-05-18,NA,NA,NA,NA,NA
2016-05-19,16.4265,NA,NA,NA,16.4265
2016-05-20,NA,NA,NA,NA,NA
2016-05-21,NA,NA,NA,NA,NA
2016-05-22,NA,NA,NA,NA,NA
2016-05-23,17.7612,NA,NA,17.9,17.7612
2016-05-24,NA,NA,NA,NA,NA
2016-05-25,NA,NA,NA,NA,NA
2016-05-26,18.5767,NA,NA,NA,18.5767
2016-05-27,NA,NA,NA,NA,NA
2016-05-28,NA,NA,NA,NA,NA
2016-05-29,21.6007,NA,NA,NA,21.6007
2016-05-30,20.0494,NA,NA,20.08,20.0494
2016-05-31,22.6582,NA,NA,20.1,22.6582
2016-06-01,21.431,NA,NA,NA,21.431
2016-06-02,22.3155,NA,NA,21.8,22.3155
2016-06-03,23.9725,NA,NA,NA,23.9725
2016-06-04,NA,NA,NA,NA,NA
2016-06-05,NA,NA,NA,NA,NA
2016-06-06,24.4569,NA,NA,22.6,24.4569
2016-06-07,24.1378,NA,NA,NA,24.1378
2016-06-08,23.567,NA,NA,NA,23.567
2016-06-09,21.8725,NA,NA,NA,21.8725
2016-06-10,NA,NA,NA,NA,NA
2016-06-11,NA,NA,NA,NA,NA
2016-06-12,NA,NA,NA,NA,NA
2016-06-13,23.3888,NA,NA,23.4,23.3888
2016-06-14,NA,NA,NA,NA,NA
2016-06-15,NA,NA,NA,NA,NA
2016-06-16,NA,NA,NA,NA,NA
2016-06-17,NA,NA,NA,NA,NA
2016-06-18,NA,NA,NA,NA,NA
2016-06-19,NA,NA,NA,NA,NA
2016-06-20,24.245,NA,NA,23.5,24.245
2016-06-21,NA,NA,NA,NA,NA
2016-06-22,NA,NA,NA,NA,NA
2016-06-23,23.4254,NA,NA,NA,23.4254
2016-06-24,NA,NA,NA,NA,NA
2016-06-25,NA,NA,NA,NA,NA
2016-06-26,24.342,NA,NA,NA,24.342
2016-06-27,23.913,NA,NA,23.7,23.913
2016-06-28,23.7825,NA,NA,23.3,23.7825
2016-06-29,NA,NA,NA,NA,NA
2016-06-30,23.7683,NA,NA,23.2,23.7683
2016-07-01,NA,NA,NA,NA,NA
2016-07-02,NA,NA,NA,NA,NA
2016-07-03,NA,NA,NA,NA,NA
2016-07-04,NA,NA,NA,NA,NA
2016-07-05,22.9362,NA,NA,22.8,22.9362
2016-07-06,NA,NA,NA,NA,NA
2016-07-07,24.7528,NA,NA,NA,24.7528
2016-07-08,NA,NA,NA,NA,NA
2016-07-09,NA,NA,NA,NA,NA
2016-07-10,NA,NA,NA,NA,NA
2016-07-11,24.9657,NA,NA,24.69,24.9657
2016-07-12,NA,NA,NA,NA,NA
2016-07-13,NA,NA,NA,NA,NA
2016-07-14,25.4231,NA,NA,NA,25.4231
2016-07-15,NA,NA,NA,NA,NA
2016-07-16,NA,NA,NA,NA,NA
2016-07-17,NA,NA,NA,NA,NA
2016-07-18,26.6248,NA,NA,25,26.6248
2016-07-19,NA,NA,NA,NA,NA
2016-07-20,NA,NA,NA,NA,NA
2016-07-21,26.8642,NA,NA,NA,26.8642
2016-07-22,NA,NA,NA,NA,NA
2016-07-23,NA,NA,NA,NA,NA
2016-07-24,28.2234,NA,NA,NA,28.2234
2016-07-25,29.1429,NA,NA,28.1,29.1429
2016-07-26,28.1886,NA,NA,NA,28.1886
2016-07-27,NA,NA,NA,26.2,26.2
2016-07-28,26.836,NA,NA,NA,26.836
2016-07-29,NA,NA,NA,NA,NA
2016-07-30,NA,NA,NA,NA,NA
2016-07-31,NA,NA,NA,NA,NA
2016-08-01,28.542,NA,NA,27.1,28.542
2016-08-02,NA,NA,NA,NA,NA
2016-08-03,NA,NA,NA,NA,NA
2016-08-04,NA,NA,NA,NA,NA
2016-08-05,NA,NA,NA,NA,NA
2016-08-06,NA,NA,NA,NA,NA
2016-08-07,NA,NA,NA,NA,NA
2016-08-08,25.348,NA,NA,25.3,25.348
2016-08-09,NA,NA,NA,NA,NA
2016-08-10,NA,NA,NA,NA,NA
2016-08-11,26.0168,NA,NA,NA,26.0168
2016-08-12,NA,NA,NA,NA,NA
2016-08-13,NA,NA,NA,NA,NA
2016-08-14,NA,NA,NA,NA,NA
2016-08-15,27.2964,NA,NA,26.7,27.2964
2016-08-16,NA,NA,NA,NA,NA
2016-08-17,NA,NA,NA,NA,NA
2016-08-18,26.8328,NA,NA,NA,26.8328
2016-08-19,NA,NA,NA,NA,NA
2016-08-20,NA,NA,NA,NA,NA
2016-08-21,NA,NA,NA,NA,NA
2016-08-22,NA,NA,NA,NA,NA
2016-08-23,25.8082,NA,NA,NA,25.8082
2016-08-24,NA,NA,NA,NA,NA
2016-08-25,NA,NA,NA,NA,NA
2016-08-26,28.4339,NA,NA,26.7,28.4339
2016-08-27,NA,NA,NA,NA,NA
2016-08-28,NA,NA,NA,NA,NA
2016-08-29,NA,NA,NA,NA,NA
2016-08-30,NA,NA,NA,NA,NA
2016-08-31,NA,NA,NA,NA,NA
2016-09-01,NA,NA,NA,NA,NA
2016-09-02,25.6599,NA,NA,25.5,25.6599
2016-09-03,NA,NA,NA,NA,NA
2016-09-04,NA,NA,NA,NA,NA
2016-09-05,NA,NA,NA,NA,NA
2016-09-06,25.3522,NA,NA,NA,25.3522
2016-09-07,NA,NA,NA,NA,NA
2016-09-08,NA,NA,NA,NA,NA
2016-09-09,25.2095,NA,NA,25,25.2095
2016-09-10,NA,NA,NA,NA,NA
2016-09-11,NA,NA,NA,NA,NA
2016-09-12,NA,NA,NA,NA,NA
2016-09-13,NA,NA,NA,NA,NA
2016-09-14,NA,NA,NA,NA,NA
2016-09-15,NA,NA,NA,NA,NA
2016-09-16,24.5444,NA,NA,NA,24.5444
2016-09-17,24.0872,NA,NA,NA,24.0872
2016-09-18,NA,NA,NA,NA,NA
2016-09-19,NA,NA,NA,NA,NA
2016-09-20,NA,NA,NA,23.7,23.7
2016-09-21,NA,NA,NA,NA,NA
2016-09-22,NA,NA,NA,NA,NA
2016-09-23,NA,NA,NA,NA,NA
2016-09-24,NA,NA,NA,NA,NA
2016-09-25,NA,NA,NA,NA,NA
2016-09-26,NA,NA,NA,NA,NA
2016-09-27,22.4724,NA,NA,NA,22.4724
2016-09-28,NA,NA,NA,NA,NA
2016-09-29,NA,NA,NA,NA,NA
2016-09-30,21.6621,NA,NA,21.5,21.6621
2016-10-01,NA,NA,NA,NA,NA
2016-10-02,NA,NA,NA,NA,NA
2016-10-03,NA,NA,NA,NA,NA
2016-10-04,NA,NA,NA,NA,NA
2016-10-05,20.9136,NA,NA,NA,20.9136
2016-10-06,19.6843,NA,NA,NA,19.6843
2016-10-07,19.7404,NA,NA,19.7,19.7404
2016-10-08,NA,NA,NA,NA,NA
2016-10-09,NA,NA,NA,NA,NA
2016-10-10,NA,NA,NA,NA,NA
2016-10-11,17.1992,NA,NA,NA,17.1992
2016-10-12,NA,NA,NA,NA,NA
2016-10-13,NA,NA,NA,NA,NA
2016-10-14,16.5207,NA,NA,16.3,16.5207
2016-10-15,NA,NA,NA,NA,NA
2016-10-16,NA,NA,NA,NA,NA
2016-10-17,NA,NA,NA,NA,NA
2016-10-18,NA,NA,NA,NA,NA
2016-10-19,NA,NA,NA,NA,NA
2016-10-20,NA,NA,NA,NA,NA
2016-10-21,NA,NA,NA,NA,NA
2016-10-22,NA,NA,NA,NA,NA
2016-10-23,NA,NA,NA,NA,NA
2016-10-24,NA,NA,NA,NA,NA
2016-10-25,NA,NA,NA,NA,NA
2016-10-26,NA,NA,NA,NA,NA
2016-10-27,NA,NA,NA,NA,NA
2016-10-28,NA,NA,NA,NA,NA
2016-10-29,NA,NA,NA,NA,NA
2016-10-30,NA,NA,NA,NA,NA
2016-10-31,NA,NA,NA,NA,NA
2016-11-01,NA,NA,NA,NA,NA
2016-11-02,NA,NA,NA,NA,NA
2016-11-03,NA,NA,NA,NA,NA
2016-11-04,16.0063,NA,NA,NA,16.0063
2016-11-05,NA,NA,NA,NA,NA
2016-11-06,NA,NA,NA,NA,NA
2016-11-07,NA,NA,NA,NA,NA
2016-11-08,NA,NA,NA,NA,NA
2016-11-09,NA,NA,NA,NA,NA
2016-11-10,NA,NA,NA,NA,NA
2016-11-11,13.2387,NA,NA,NA,13.2387
2016-11-12,NA,NA,NA,NA,NA
2016-11-13,NA,NA,NA,NA,NA
2016-11-14,NA,NA,NA,NA,NA
2016-11-15,NA,NA,NA,NA,NA
2016-11-16,NA,NA,NA,NA,NA
2016-11-17,NA,NA,NA,NA,NA
2016-11-18,NA,NA,NA,NA,NA
2016-11-19,NA,NA,NA,NA,NA
2016-11-20,NA,NA,NA,NA,NA
2016-11-21,NA,NA,NA,NA,NA
2016-11-22,NA,NA,NA,NA,NA
2016-11-23,NA,NA,NA,NA,NA
2016-11-24,NA,NA,NA,NA,NA
2016-11-25,NA,NA,NA,NA,NA
2016-11-26,NA,NA,NA,NA,NA
2016-11-27,NA,NA,NA,NA,NA
2016-11-28,NA,NA,NA,NA,NA
2016-11-29,NA,NA,NA,NA,NA
2016-11-30,NA,NA,NA,NA,NA
2016-12-01,NA,NA,NA,NA,NA
2016-12-02,8.7036,NA,NA,8.5,8.7036
2016-12-03,NA,NA,NA,NA,NA
2016-12-04,NA,NA,NA,NA,NA
2016-12-05,NA,NA,NA,NA,NA
2016-12-06,NA,NA,NA,NA,NA
2016-12-07,NA,NA,NA,NA,NA
2016-12-08,NA,NA,NA,NA,NA
2016-12-09,NA,NA,NA,NA,NA
2016-12-10,NA,NA,NA,NA,NA
2016-12-11,NA,NA,NA,NA,NA
2016-12-12,NA,NA,NA,NA,NA
2016-12-13,NA,NA,NA,NA,NA
2016-12-14,NA,NA,NA,NA,NA
2016-12-15,NA,NA,NA,NA,NA
2016-12-16,NA,NA,NA,NA,NA
2016-12-17,NA,NA,NA,NA,NA
2016-12-18,NA,NA,NA,NA,NA
2016-12-19,NA,NA,NA,NA,NA
2016-12-20,NA,NA,NA,NA,NA
2016-12-21,NA,NA,NA,NA,NA
2016-12-22,NA,NA,NA,NA,NA
2016-12-23,NA,NA,NA,NA,NA
2016-12-24,NA,NA,NA,NA,NA
2016-12-25,NA,NA,NA,NA,NA
2016-12-26,NA,NA,NA,NA,NA
2016-12-27,NA,NA,NA,NA,NA
2016-12-28,NA,NA,NA,NA,NA
2016-12-29,NA,NA,NA,NA,NA
2016-12-30,NA,NA,NA,NA,NA
2016-12-31,NA,NA,NA,NA,NA
2017-01-01,NA,NA,NA,NA,NA
2017-01-02,NA,NA,NA,NA,NA
2017-01-03,NA,NA,NA,NA,NA
2017-01-04,NA,NA,NA,NA,NA
2017-01-05,NA,NA,NA,NA,NA
2017-01-06,NA,NA,NA,NA,NA
2017-01-07,NA,NA,NA,NA,NA
2017-01-08,NA,NA,NA,NA,NA
2017-01-09,NA,NA,NA,NA,NA
2017-01-10,NA,NA,NA,NA,NA
2017-01-11,NA,NA,NA,NA,NA
2017-01-12,NA,NA,NA,NA,NA
2017-01-13,NA,NA,NA,NA,NA
2017-01-14,NA,NA,NA,NA,NA
2017-01-15,NA,NA,NA,NA,NA
2017-01-16,NA,NA,NA,NA,NA
2017-01-17,NA,NA,NA,NA,NA
2017-01-18,NA,NA,NA,NA,NA
2017-01-19,NA,NA,NA,NA,NA
2017-01-20,NA,NA,NA,NA,NA
2017-01-21,NA,NA,NA,NA,NA
2017-01-22,NA,NA,NA,NA,NA
2017-01-23,NA,NA,NA,NA,NA
2017-01-24,NA,NA,NA,NA,NA
2017-01-25,NA,NA,NA,NA,NA
2017-01-26,NA,NA,NA,NA,NA
2017-01-27,NA,NA,NA,NA,NA
2017-01-28,NA,NA,NA,NA,NA
2017-01-29,NA,NA,NA,NA,NA
2017-01-30,NA,NA,NA,NA,NA
2017-01-31,NA,NA,NA,NA,NA
2017-02-01,NA,NA,NA,NA,NA
2017-02-02,NA,NA,NA,NA,NA
2017-02-03,NA,NA,NA,NA,NA
2017-02-04,NA,NA,NA,NA,NA
2017-02-05,NA,NA,NA,NA,NA
2017-02-06,NA,NA,NA,4.1,4.1
2017-02-07,NA,NA,NA,NA,NA
2017-02-08,NA,NA,NA,NA,NA
2017-02-09,NA,NA,NA,NA,NA
2017-02-10,NA,NA,NA,NA,NA
2017-02-11,NA,NA,NA,NA,NA
2017-02-12,NA,NA,NA,NA,NA
2017-02-13,NA,NA,NA,NA,NA
2017-02-14,NA,NA,NA,NA,NA
2017-02-15,NA,NA,NA,NA,NA
2017-02-16,NA,NA,NA,NA,NA
2017-02-17,NA,NA,NA,NA,NA
2017-02-18,NA,NA,NA,NA,NA
2017-02-19,NA,NA,NA,NA,NA
2017-02-20,NA,NA,NA,NA,NA
2017-02-21,NA,NA,NA,NA,NA
2017-02-22,NA,NA,NA,NA,NA
2017-02-23,NA,NA,NA,NA,NA
2017-02-24,NA,NA,NA,NA,NA
2017-02-25,NA,NA,NA,NA,NA
2017-02-26,NA,NA,NA,NA,NA
2017-02-27,NA,NA,NA,8.8,8.8
2017-02-28,NA,NA,NA,NA,NA
2017-03-01,NA,NA,NA,NA,NA
2017-03-02,NA,NA,NA,NA,NA
2017-03-03,NA,NA,NA,NA,NA
2017-03-04,NA,NA,NA,NA,NA
2017-03-05,NA,NA,NA,NA,NA
2017-03-06,NA,NA,NA,NA,NA
2017-03-07,NA,NA,NA,NA,NA
2017-03-08,NA,NA,NA,NA,NA
2017-03-09,NA,NA,NA,NA,NA
2017-03-10,NA,NA,NA,NA,NA
2017-03-11,NA,NA,NA,NA,NA
2017-03-12,7.9477,NA,NA,NA,7.9477
2017-03-13,NA,NA,NA,8.1,8.1
2017-03-14,NA,NA,NA,NA,NA
2017-03-15,NA,NA,NA,NA,NA
2017-03-16,NA,NA,NA,NA,NA
2017-03-17,NA,NA,NA,NA,NA
2017-03-18,NA,NA,NA,NA,NA
2017-03-19,NA,NA,NA,NA,NA
2017-03-20,NA,NA,NA,NA,NA
2017-03-21,NA,NA,NA,NA,NA
2017-03-22,NA,NA,NA,NA,NA
2017-03-23,NA,NA,NA,NA,NA
2017-03-24,NA,NA,NA,NA,NA
2017-03-25,NA,NA,NA,NA,NA
2017-03-26,11.7836,NA,NA,NA,11.7836
2017-03-27,NA,NA,NA,11.3,11.3
2017-03-28,NA,NA,NA,NA,NA
2017-03-29,NA,NA,NA,NA,NA
2017-03-30,NA,NA,NA,NA,NA
2017-03-31,NA,NA,NA,NA,NA
2017-04-01,NA,NA,NA,NA,NA
2017-04-02,NA,NA,NA,NA,NA
2017-04-03,NA,NA,NA,NA,NA
2017-04-04,NA,NA,NA,NA,NA
2017-04-05,NA,NA,NA,NA,NA
2017-04-06,NA,NA,NA,NA,NA
2017-04-07,NA,NA,NA,NA,NA
2017-04-08,NA,NA,NA,NA,NA
2017-04-09,13.7861,NA,NA,NA,13.7861
2017-04-10,NA,NA,NA,12.7,12.7
2017-04-11,NA,NA,NA,NA,NA
2017-04-12,NA,NA,NA,NA,NA
2017-04-13,NA,NA,NA,NA,NA
2017-04-14,NA,NA,NA,NA,NA
2017-04-15,NA,NA,NA,NA,NA
2017-04-16,17.6792,NA,NA,NA,17.6792
2017-04-17,NA,NA,NA,17.3,17.3
2017-04-18,NA,NA,NA,NA,NA
2017-04-19,NA,NA,NA,NA,NA
2017-04-20,NA,NA,NA,NA,NA
2017-04-21,NA,NA,NA,NA,NA
2017-04-22,NA,NA,NA,NA,NA
2017-04-23,16.0313,NA,NA,NA,16.0313
2017-04-24,NA,NA,NA,NA,NA
2017-04-25,NA,NA,NA,NA,NA
2017-04-26,NA,NA,NA,NA,NA
2017-04-27,NA,NA,NA,NA,NA
2017-04-28,NA,NA,NA,NA,NA
2017-04-29,NA,NA,NA,NA,NA
2017-04-30,17.6644,NA,NA,NA,17.6644
2017-05-01,NA,NA,NA,17.5,17.5
2017-05-02,NA,NA,NA,NA,NA
2017-05-03,NA,NA,NA,NA,NA
2017-05-04,16.3492,NA,NA,NA,16.3492
2017-05-05,NA,NA,NA,NA,NA
2017-05-06,NA,NA,NA,NA,NA
2017-05-07,14.8675,NA,NA,NA,14.8675
2017-05-08,NA,NA,NA,14.8,14.8
2017-05-09,14.794,NA,NA,NA,14.794
2017-05-10,NA,NA,NA,NA,NA
2017-05-11,NA,NA,NA,NA,NA
2017-05-12,NA,NA,NA,NA,NA
2017-05-13,NA,NA,NA,NA,NA
2017-05-14,17.4872,NA,NA,NA,17.4872
2017-05-15,NA,NA,NA,17.6,17.6
2017-05-16,NA,NA,NA,NA,NA
2017-05-17,NA,NA,NA,NA,NA
2017-05-18,NA,NA,NA,18.3,18.3
2017-05-19,NA,NA,NA,NA,NA
2017-05-20,NA,NA,NA,NA,NA
2017-05-21,NA,NA,NA,NA,NA
2017-05-22,NA,NA,NA,20.3,20.3
2017-05-23,NA,NA,NA,NA,NA
2017-05-24,NA,NA,NA,NA,NA
2017-05-25,NA,NA,NA,17.4,17.4
2017-05-26,NA,NA,NA,NA,NA
2017-05-27,NA,NA,NA,NA,NA
2017-05-28,NA,NA,NA,NA,NA
2017-05-29,NA,NA,NA,18.25,18.25
2017-05-30,NA,NA,NA,17.6,17.6
2017-05-31,NA,NA,NA,NA,NA
2017-06-01,NA,NA,NA,19.2,19.2
2017-06-02,NA,NA,NA,NA,NA
2017-06-03,NA,NA,NA,NA,NA
2017-06-04,NA,NA,NA,NA,NA
2017-06-05,NA,NA,NA,22,22
2017-06-06,NA,NA,NA,NA,NA
2017-06-07,NA,NA,NA,NA,NA
2017-06-08,NA,NA,NA,20,20
2017-06-09,NA,NA,NA,NA,NA
2017-06-10,NA,NA,NA,NA,NA
2017-06-11,NA,NA,NA,NA,NA
2017-06-12,NA,NA,NA,21.7,21.7
2017-06-13,NA,NA,NA,NA,NA
2017-06-14,NA,NA,NA,NA,NA
2017-06-15,NA,NA,NA,NA,NA
2017-06-16,NA,NA,NA,NA,NA
2017-06-17,NA,NA,NA,NA,NA
2017-06-18,NA,NA,NA,NA,NA
2017-06-19,NA,NA,NA,24,24
2017-06-20,NA,NA,NA,NA,NA
2017-06-21,NA,NA,NA,NA,NA
2017-06-22,NA,NA,NA,NA,NA
2017-06-23,NA,NA,NA,NA,NA
2017-06-24,NA,NA,NA,NA,NA
2017-06-25,NA,NA,NA,NA,NA
2017-06-26,NA,NA,NA,23.8,23.8
2017-06-27,NA,NA,NA,NA,NA
2017-06-28,23.2851,NA,NA,NA,23.2851
2017-06-29,NA,NA,NA,NA,NA
2017-06-30,NA,NA,NA,NA,NA
2017-07-01,NA,NA,NA,NA,NA
2017-07-02,NA,NA,NA,NA,NA
2017-07-03,NA,NA,NA,NA,NA
2017-07-04,25.4863,NA,NA,NA,25.4863
2017-07-05,NA,NA,NA,25.1,25.1
2017-07-06,NA,NA,NA,NA,NA
2017-07-07,NA,NA,NA,NA,NA
2017-07-08,NA,NA,NA,NA,NA
2017-07-09,25.6214,NA,NA,NA,25.6214
2017-07-10,25.5406,NA,NA,25.6,25.5406
2017-07-11,25.7886,NA,NA,NA,25.7886
2017-07-12,25.3243,NA,NA,NA,25.3243
2017-07-13,NA,NA,NA,24.6,24.6
2017-07-14,NA,NA,NA,NA,NA
2017-07-15,NA,NA,NA,NA,NA
2017-07-16,NA,NA,NA,NA,NA
2017-07-17,NA,NA,NA,26,26
2017-07-18,NA,NA,NA,NA,NA
2017-07-19,NA,NA,NA,NA,NA
2017-07-20,NA,NA,NA,NA,NA
2017-07-21,NA,NA,NA,NA,NA
2017-07-22,NA,NA,NA,NA,NA
2017-07-23,NA,NA,NA,NA,NA
2017-07-24,NA,NA,NA,26.6,26.6
2017-07-25,NA,NA,NA,NA,NA
2017-07-26,NA,NA,NA,NA,NA
2017-07-27,NA,NA,NA,NA,NA
2017-07-28,NA,NA,NA,NA,NA
2017-07-29,NA,NA,NA,NA,NA
2017-07-30,NA,NA,NA,NA,NA
2017-07-31,NA,NA,NA,24.3,24.3
2017-08-01,NA,NA,NA,NA,NA
2017-08-02,NA,NA,NA,NA,NA
2017-08-03,NA,NA,NA,NA,NA
2017-08-04,NA,NA,NA,NA,NA
2017-08-05,NA,NA,NA,NA,NA
2017-08-06,24.5281,NA,NA,NA,24.5281
2017-08-07,NA,NA,NA,24.3,24.3
2017-08-08,NA,NA,NA,NA,NA
2017-08-09,24.5883,NA,NA,NA,24.5883
2017-08-10,NA,NA,NA,NA,NA
2017-08-11,NA,NA,NA,NA,NA
2017-08-12,NA,NA,NA,NA,NA
2017-08-13,25.1241,NA,NA,NA,25.1241
2017-08-14,NA,NA,NA,24.9,24.9
2017-08-15,NA,NA,NA,NA,NA
2017-08-16,25.9089,NA,NA,NA,25.9089
2017-08-17,NA,NA,NA,NA,NA
2017-08-18,NA,NA,NA,NA,NA
2017-08-19,NA,NA,NA,NA,NA
2017-08-20,26.738,NA,NA,NA,26.738
2017-08-21,NA,NA,NA,26.5,26.5
2017-08-22,NA,NA,NA,NA,NA
2017-08-23,NA,NA,NA,NA,NA
2017-08-24,NA,NA,NA,NA,NA
2017-08-25,NA,NA,NA,NA,NA
2017-08-26,NA,NA,NA,NA,NA
2017-08-27,24.2528,NA,NA,NA,24.2528
2017-08-28,NA,NA,NA,23.8,23.8
2017-08-29,NA,NA,NA,NA,NA
2017-08-30,NA,NA,NA,NA,NA
2017-08-31,NA,NA,NA,NA,NA
2017-09-01,NA,NA,NA,NA,NA
2017-09-02,NA,NA,NA,NA,NA
2017-09-03,21.3838,NA,NA,NA,21.3838
2017-09-04,NA,NA,NA,21.3,21.3
2017-09-05,NA,NA,NA,NA,NA
2017-09-06,NA,NA,NA,NA,NA
