"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-07-30,1,6.1596983484667,-5.85951957604098,-11.7486533499251,-14.6241100482627,2021-07-30
2021-07-31,1,5.16489315759393,-4.80982064988296,-9.77454791451259,-9.30387677020679,2021-07-30
2021-08-01,1,4.48057250844477,-1.86532790721824,-5.0315326079377,-2.84540428893981,2021-07-30
2021-08-02,1,5.33732323481726,-4.84734565046154,-8.82957998781848,-10.0530078948075,2021-07-30
2021-08-03,1,5.30832876642248,-5.52610224536448,-8.69168268294359,-7.23889631692743,2021-07-30
2021-08-04,1,4.33133879535695,-2.51272584114721,-2.94308569610503,0.786179588629249,2021-07-30
2021-08-05,1,4.93745172636637,-3.16208798843343,-5.48576688573662,-2.21567369981506,2021-07-30
2021-08-06,1,4.79058418698246,-3.69122336155714,-4.98685832497778,-5.11478814302667,2021-07-30
2021-08-07,1,4.54285295682553,-3.30973549064236,-5.25968533077837,-5.42446240844499,2021-07-30
2021-08-08,1,5.39306849237667,-5.28276026086077,-8.78573277299304,-8.59067907319581,2021-07-30
2021-08-09,1,4.62082782479903,-3.88459839519272,-5.27224530516423,-4.56653537429014,2021-07-30
2021-07-30,2,6.59207332228215,-4.95125928065027,-11.5916466613061,-7.61687783743955,2021-07-30
2021-07-31,2,6.74411769538114,-2.73514885436848,-9.9767758414648,-3.99949481534881,2021-07-30
2021-08-01,2,6.42491450903413,-0.504964369260353,-5.8188571416052,-0.169992757377826,2021-07-30
2021-08-02,2,7.7041919417582,-2.46491421713353,-12.2036913585714,-7.55765079359358,2021-07-30
2021-08-03,2,7.02450405283852,-0.0779114109548298,-9.08526014531425,-3.20232010885305,2021-07-30
2021-08-04,2,7.05452787619116,-3.61715808053396,-12.0637085414399,-8.87455661181117,2021-07-30
2021-08-05,2,6.13933112066885,-4.22243389562905,-9.21839515466275,-6.61244498044505,2021-07-30
2021-08-06,2,4.53987246794052,-1.05240534919227,-2.50689249645723,-0.794205453575639,2021-07-30
2021-08-07,2,5.0200498671061,-3.82290093122276,-6.61757261691731,-5.13557885064687,2021-07-30
2021-08-08,2,6.010543495317,-5.41912520185397,-9.87070121169949,-6.94778207650146,2021-07-30
2021-08-09,2,6.36408836620992,-5.94146212267682,-8.8815442391487,-2.40338641020279,2021-07-30
2021-07-30,3,6.31868275184099,-4.89872930683425,-11.4550657313215,-10.7380199529367,2021-07-30
2021-07-31,3,6.18308309531511,-4.24861963252964,-10.1582452863574,-6.51998534445415,2021-07-30
2021-08-01,3,6.65090453946359,-6.45347646697471,-10.8107101334219,-9.4573297782736,2021-07-30
2021-08-02,3,5.82990838965222,-6.35307699698772,-8.03135760001104,-5.80107038855787,2021-07-30
