"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-10-16,1,3.13567239788005,-0.871144878492801,-3.26450318798006,-6.47743691208108,2021-10-16
2021-10-17,1,3.89297349372035,-2.75981068131832,-7.21489289562224,-6.3762082646285,2021-10-16
2021-10-18,1,4.5110122988381,-2.65403061710327,-7.6999458841488,-6.24757505991052,2021-10-16
2021-10-19,1,4.78863688764423,-2.26366840761099,-6.68481743495108,-1.37864261174825,2021-10-16
2021-10-20,1,5.54743714997944,-3.11293978667854,-7.3684940820864,-2.78717695324416,2021-10-16
2021-10-21,1,5.53430975302216,-3.71595370225682,-6.25118135377045,-1.55858339542807,2021-10-16
2021-10-22,1,5.25283424948306,-2.74824587095159,-4.10358468026588,-2.75254720994897,2021-10-16
2021-10-23,1,6.0619902906092,-2.2761408982577,-8.02301298636704,-3.43980532774856,2021-10-16
2021-10-24,1,6.07623291824698,-0.619104216958822,-8.28413313698723,-2.32939932896633,2021-10-16
2021-10-25,1,6.24343712603501,-0.379901357222404,-9.00724896963074,-3.81505138043205,2021-10-16
2021-10-26,1,6.04977742868834,-0.0867025088484706,-8.23538461869324,-4.22836440107418,2021-10-16
2021-10-16,2,3.9287193794986,-1.68064168165281,-3.60207289719326,-3.72798598198243,2021-10-16
2021-10-17,2,4.3648938366995,-1.61553581687633,-8.53869016950237,-5.87591591307984,2021-10-16
2021-10-18,2,5.07257126403206,-0.308345946330802,-7.93631339089197,-4.16155118831992,2021-10-16
2021-10-19,2,6.03365108182782,0.4140716567153,-8.546722965457,-3.03862644977583,2021-10-16
2021-10-20,2,6.23980430398921,0.486781841155806,-8.75083937627195,-3.80699874211663,2021-10-16
2021-10-21,2,6.23475490137294,0.694156206836926,-8.83760471030456,-4.65757623671538,2021-10-16
2021-10-22,2,6.49994195837344,1.18191947723489,-8.69486987055298,-4.81988088382369,2021-10-16
2021-10-23,2,5.00065767603192,3.23554204311105,-3.6053300453763,-2.42029830422128,2021-10-16
2021-10-24,2,4.59131996100325,4.29924256074117,-3.07077735859993,-3.03075409150181,2021-10-16
2021-10-25,2,4.96778178537882,4.72364403465439,-4.73833851330866,-2.08252287126612,2021-10-16
2021-10-26,2,4.96240744967436,4.82715412440172,-5.22587205705494,-3.37885936879599,2021-10-16
2021-10-16,3,4.40337014406297,-0.920535619935578,-3.90533760943586,-2.13571688401521,2021-10-16
2021-10-17,3,5.16129894778688,-1.88675434451942,-8.02681708024662,-3.21723867212385,2021-10-16
2021-10-18,3,6.11867090129114,-0.358048704518859,-8.25093957154582,-0.156174478358148,2021-10-16
2021-10-19,3,6.39815239689531,-1.15452046141559,-7.93962670252961,-3.03437693352358,2021-10-16
