"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-07-10,1,5.24468369316079,-4.16470905016515,-10.1310832856494,-9.36717338804465,2021-07-10
2021-07-11,1,5.95431416363534,-5.23486745162758,-11.7998919470596,-9.91227860856801,2021-07-10
2021-07-12,1,6.39893324618336,-3.54325781129443,-9.97175530762379,-6.89549587072219,2021-07-10
2021-07-13,1,7.0135400660868,-5.14534958865165,-11.2935419427312,-8.12296117883342,2021-07-10
2021-07-14,1,6.90672213000459,-4.46172206635517,-9.76468950001811,-5.73271164650669,2021-07-10
2021-07-15,1,6.35258185100634,-4.17247664990895,-7.8159519729058,-4.77901201334938,2021-07-10
2021-07-16,1,6.41853244978043,-5.22393400939805,-9.3440170301498,-6.92735556578188,2021-07-10
2021-07-17,1,6.32273385499053,-6.05963515524783,-9.91380969295968,-6.86660679781095,2021-07-10
2021-07-18,1,5.92878473855752,-4.92293874906589,-6.97671412588352,-4.17070957856297,2021-07-10
2021-07-19,1,4.71976036933573,-3.74399433142752,-3.16051722360987,-3.23136379237632,2021-07-10
2021-07-20,1,6.53583781192371,-8.02680082732907,-11.5979348260602,-8.33543806374325,2021-07-10
2021-07-10,2,5.72160063833078,-5.41536774877815,-11.7463156409298,-10.8577588779177,2021-07-10
2021-07-11,2,5.79620206649764,-3.33507859594279,-8.3813751203214,-6.42597041640588,2021-07-10
2021-07-12,2,6.5970425658328,-5.17780472101099,-12.06619547464,-8.41343244598762,2021-07-10
2021-07-13,2,7.20647896073449,-5.40105046459132,-11.4335659122982,-6.87560174283524,2021-07-10
2021-07-14,2,6.92846559664905,-6.03171786592451,-10.7854705945432,-6.90861681930052,2021-07-10
2021-07-15,2,7.26148547966036,-7.49370349422212,-12.0673540026879,-7.55427142335714,2021-07-10
2021-07-16,2,7.94914454537406,-8.43067169970721,-12.792383456372,-9.66105178682839,2021-07-10
2021-07-17,2,7.5546122133115,-6.72840126455363,-9.95688613120969,-3.48855591241804,2021-07-10
2021-07-18,2,7.35886754027389,-7.43859250859606,-10.8852438577042,-6.12822444557758,2021-07-10
2021-07-19,2,6.02062522943356,-4.22768528621222,-2.94534160776027,1.12579283029588,2021-07-10
2021-07-20,2,7.01128045540512,-6.75481746446381,-8.99515256937342,-6.60811460392495,2021-07-10
2021-07-10,3,4.96798900688233,-4.15041000117798,-9.1082376528218,-8.44797965009922,2021-07-10
2021-07-11,3,6.14033977813795,-4.68470466404911,-10.160455543869,-6.86227481960289,2021-07-10
2021-07-12,3,6.60800732019551,-6.34861563041357,-11.3652916631906,-9.84537299263217,2021-07-10
2021-07-13,3,6.79816516269632,-6.96718746351266,-10.5844405931709,-7.434497592379,2021-07-10
2021-07-14,3,7.30617130737975,-7.54463251631328,-10.0716520782349,-5.31261005452475,2021-07-10
2021-07-15,3,7.24117893953634,-7.37912130461234,-9.61891182086489,-5.04537630794148,2021-07-10
2021-07-16,3,7.17564441714925,-6.86636397925093,-8.77494696225849,-3.26173225629467,2021-07-10
2021-07-17,3,7.12018419274091,-7.19396072600185,-8.59085140636619,-4.96820716510132,2021-07-10
2021-07-18,3,7.64342073858138,-8.78692682635006,-11.1033882772426,-7.46369125337985,2021-07-10
2021-07-19,3,7.58209578884294,-7.5364235156719,-8.61201681340685,-1.71759959976763,2021-07-10
2021-07-20,3,7.40187719502811,-9.33022842204318,-9.14563332869976,-5.80141939374179,2021-07-10
2021-07-10,4,5.18734871654197,-4.05831759291761,-10.087219739107,-11.4184191852644,2021-07-10
2021-07-11,4,5.63800208944734,-3.85409747157732,-9.58979722739819,-5.79463213173426,2021-07-10
2021-07-12,4,6.00438600705272,-5.0389832367581,-9.17894727616503,-8.21585786778518,2021-07-10
2021-07-13,4,6.39952761707418,-6.87757627624755,-11.2484972672149,-7.56701261002715,2021-07-10
2021-07-14,4,6.30355171866526,-5.38850256271622,-8.20536883793804,-2.88887525204601,2021-07-10
2021-07-15,4,7.17986438332457,-8.28804273507344,-10.5187109178103,-9.71317469246467,2021-07-10
2021-07-16,4,7.13048927414192,-7.54257599318935,-8.69193552058282,-2.44136672342955,2021-07-10
2021-07-17,4,6.8397212002946,-8.85290194985206,-7.58883971524274,-4.23480372541109,2021-07-10
2021-07-18,4,7.54724474363166,-8.26951623146283,-8.5098709991245,-0.224860303332622,2021-07-10
2021-07-19,4,8.01452631875617,-9.1160349487151,-10.2119616536489,-5.22380891672239,2021-07-10
2021-07-20,4,7.93350168268587,-9.1651130216248,-10.2354136382489,-6.94415187491849,2021-07-10
2021-07-10,5,6.56578917558858,-4.74823178979707,-12.2951153455075,-9.14466961924865,2021-07-10
2021-07-11,5,7.34742452383245,-5.77950061101165,-12.8494101927533,-9.34876337052821,2021-07-10
2021-07-12,5,7.20591071720166,-4.38345320118467,-10.1087047826733,-5.68572130437818,2021-07-10
2021-07-13,5,7.88134037502185,-6.03652317831005,-11.821781540575,-6.39400578950188,2021-07-10
2021-07-14,5,7.78292307646126,-4.88403173479368,-8.92257987503607,-2.06030453071807,2021-07-10
