"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-07-25,1,6.83212822614104,-6.68638462647986,-7.49899634509896,-2.30064340790232,2021-07-25
2021-07-26,1,7.34831222005362,-7.85197075753214,-10.0230914828331,-3.67424805032653,2021-07-25
2021-07-27,1,8.00001587235662,-7.18180010192974,-10.949280145734,-1.09695934077702,2021-07-25
2021-07-28,1,8.92073749834699,-8.72382523861502,-11.8461826980693,-3.40922256844134,2021-07-25
2021-07-29,1,8.24920474071479,-9.84796785512058,-11.0506834552889,-6.38359829902602,2021-07-25
2021-07-30,1,7.34324867653128,-9.06358050374415,-8.72259703883223,-3.89922952758146,2021-07-25
2021-07-31,1,7.82701424006289,-9.33983032385554,-11.7271939336817,-4.0385253257674,2021-07-25
2021-08-01,1,7.58218544676962,-8.29725775801895,-9.17209124797291,-4.33881500816607,2021-07-25
2021-08-02,1,6.40777514972006,-5.77171304645273,-5.61295559285779,0.364779037008631,2021-07-25
2021-08-03,1,6.8846885848477,-7.56928321628073,-9.30633860960408,-8.38426224587917,2021-07-25
2021-08-04,1,6.82053885541946,-7.9415217536005,-9.96258293953429,-7.83496428782338,2021-07-25
2021-07-25,2,7.973153509123,-7.30083471509602,-11.5228308579964,-6.56144098803377,2021-07-25
2021-07-26,2,7.14543347199584,-3.83550911204966,-6.60041217377523,0.0276500424235975,2021-07-25
2021-07-27,2,7.20321238073679,-3.23014458293503,-8.63946552422053,-5.2000800099431,2021-07-25
2021-07-28,2,7.82310015022276,-4.37205787138266,-13.1536571271797,-9.57069042806181,2021-07-25
2021-07-29,2,7.43243069913274,-4.35856557556226,-11.9583645619671,-5.98942517986868,2021-07-25
2021-07-30,2,7.11737355413147,-5.08776143678373,-10.9630796074245,-7.62536051697935,2021-07-25
2021-07-31,2,6.85319413842871,-4.99151668631456,-9.11311529476065,-6.43465992831,2021-07-25
2021-08-01,2,7.12197384999036,-6.70201464382127,-11.5875979446015,-7.78873527974626,2021-07-25
2021-08-02,2,7.5085097941196,-7.17701570485452,-10.7457632627423,-6.88655186748638,2021-07-25
2021-08-03,2,7.49796749726561,-6.65342270950078,-10.0746713274831,-5.11531258835591,2021-07-25
2021-08-04,2,6.86712953770042,-6.67165935252808,-9.30363964550437,-3.45622289361272,2021-07-25
2021-07-25,3,7.9470353938764,-7.72892507896316,-10.4119927308488,-3.85702342862332,2021-07-25
2021-07-26,3,6.82508753502438,-6.17978818134173,-6.74652977384914,-3.0378690831164,2021-07-25
2021-07-27,3,7.54195969748562,-8.73510169693057,-10.7389104169826,-7.6110808493176,2021-07-25
2021-07-28,3,8.04617756679093,-8.82822752993027,-11.4632630472245,-4.64992382660491,2021-07-25
2021-07-29,3,7.97331850511852,-9.52408677309396,-11.7156306680041,-6.76095003441174,2021-07-25
2021-07-30,3,7.8357859749452,-9.01759508947146,-10.9703539481468,-5.79282277940378,2021-07-25
2021-07-31,3,8.12732349293579,-7.91852529732884,-11.2479035055246,-4.00243122598398,2021-07-25
2021-08-01,3,7.47396653702516,-7.41625732335874,-7.59201653042592,-0.965484684854274,2021-07-25
2021-08-02,3,7.62967891863772,-9.43712362566589,-8.90734228065113,-2.60570787742322,2021-07-25
2021-08-03,3,8.30154268616617,-9.8944382850961,-8.26447648499202,-0.394747460652448,2021-07-25
2021-08-04,3,9.10918213150356,-10.7761555625984,-10.3831126969509,-0.341282843590343,2021-07-25
2021-07-25,4,7.97790421718652,-7.40610373912852,-8.88943752945073,-3.83166479886157,2021-07-25
2021-07-26,4,7.55740385171233,-7.39797166416346,-9.48622092387292,-5.94591156274161,2021-07-25
2021-07-27,4,7.03061111428761,-8.20924159009492,-10.9051907840913,-9.32370004295276,2021-07-25
2021-07-28,4,6.67035175663592,-7.8688232361342,-9.01855233552148,-6.48931603499216,2021-07-25
2021-07-29,4,7.03852433735981,-8.69916263588149,-10.6004774699781,-6.40187049790429,2021-07-25
