"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-10-10,1,4.53343042215436,-2.68895670019874,-8.15481448247058,-9.91861931829347,2021-10-10
2021-10-11,1,3.8384805482721,-1.95889627826285,-5.45219670025024,-7.17059426315342,2021-10-10
2021-10-12,1,4.58619270546819,-2.96590767776932,-7.17719509771395,-5.35675223983633,2021-10-10
2021-10-13,1,4.94088370098194,-3.11628562642813,-6.79516260144612,-4.46209541233919,2021-10-10
2021-10-14,1,5.04206733490275,-3.85638786976397,-6.97508108784938,-6.00719996464025,2021-10-10
2021-10-15,1,4.8080809587079,-4.84966999433349,-6.48863787624306,-5.1990389912764,2021-10-10
2021-10-16,1,3.64016341568059,-3.74913377482897,-1.17047675024706,-0.75373040700031,2021-10-10
2021-10-17,1,4.12943639433344,-5.42362444395892,-5.79211549615893,-5.40752250993637,2021-10-10
2021-10-18,1,4.9380020788727,-4.88758559617236,-5.93305837723872,-2.14183431508991,2021-10-10
2021-10-19,1,4.87402899097758,-5.83231265847174,-7.39272508014275,-6.99271460397407,2021-10-10
2021-10-20,1,4.79064569298182,-4.86325765015976,-6.55640204180716,-5.23809409899875,2021-10-10
2021-10-10,2,4.56258178890881,-2.14199046247788,-7.85696125600279,-8.8046876316934,2021-10-10
2021-10-11,2,4.12543800288161,-1.58625547413067,-5.30361846411346,-6.98124180113937,2021-10-10
2021-10-12,2,4.12945367666738,-2.06681543428735,-5.74908588525325,-5.37023582737179,2021-10-10
2021-10-13,2,4.30862710755471,-2.72856996351476,-6.17245089900078,-4.37517101253625,2021-10-10
2021-10-14,2,5.03941771042065,-2.54309321787767,-5.95086706990404,-4.71233285791322,2021-10-10
2021-10-15,2,4.80170454089795,-3.09046505351833,-4.95204442472468,-4.19910954213442,2021-10-10
2021-10-16,2,3.41931416706284,-2.53021455654447,-1.53595386067978,-3.84859925754368,2021-10-10
2021-10-17,2,4.18770322249578,-4.30081768407047,-6.89349955161899,-6.29235287996934,2021-10-10
2021-10-18,2,4.21894359196694,-4.55980817583684,-7.16888552779075,-5.11253759844151,2021-10-10
2021-10-19,2,4.50460392168102,-4.09341809967977,-5.81393759724306,-2.2606711817557,2021-10-10
2021-10-20,2,5.04939509731827,-4.61555608312188,-5.90893324928294,-6.65740501844511,2021-10-10
2021-10-10,3,4.12862798332861,-2.41224497172944,-7.55450279765121,-9.25437822428675,2021-10-10
2021-10-11,3,4.68673797377756,0.549899747467018,-7.48557007805079,-7.7143638239541,2021-10-10
2021-10-12,3,4.49349172580959,1.49398646029659,-6.46217387563341,-6.75166339340215,2021-10-10
2021-10-13,3,5.30516425683554,1.25829325149554,-8.4105191768266,-5.43855184815266,2021-10-10
2021-10-14,3,5.41401434317725,2.71326994673397,-6.93015948578693,-4.27026706038552,2021-10-10
2021-10-15,3,5.8987893633096,1.95954444335617,-9.36434589731263,-6.15750622739784,2021-10-10
2021-10-16,3,5.18029509969908,2.85183433393734,-6.69198361042317,-4.84619905822757,2021-10-10
2021-10-17,3,5.42878222583727,1.03139091111809,-8.61481436415141,-5.81563776869576,2021-10-10
2021-10-18,3,5.30846848583006,0.611549083631495,-9.15481342500737,-5.6278679125763,2021-10-10
