"fc_date","ensemble_member","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","issue_date"
2021-08-05,1,6.04794157775626,-6.8472473622288,-7.53848610874278,-2.91927064782769,2021-08-05
2021-08-06,1,7.26922773707013,-5.95134433606314,-10.8361333224026,-3.26408296814957,2021-08-05
2021-08-07,1,5.49494402089428,-0.0498989908388232,-1.26601145397576,3.716723548347,2021-08-05
2021-08-08,1,7.28004066220142,-3.65780413907096,-11.2928326594533,-6.91703424633054,2021-08-05
2021-08-09,1,7.30378758153254,-1.99590992505747,-9.72642970653631,-3.00716440852955,2021-08-05
2021-08-10,1,6.99239393695901,-0.403561647108195,-8.79249200074088,-5.23337581209156,2021-08-05
2021-08-11,1,6.81442357458676,-0.140646612866262,-10.0223450721299,-4.89147132317047,2021-08-05
2021-08-12,1,7.49694098683944,-1.75553400292396,-11.9259870195486,-9.57880100218031,2021-08-05
2021-08-13,1,8.10543733366975,-1.07616632824209,-12.3858951794539,-4.83969125545707,2021-08-05
2021-08-14,1,7.99506932570596,-0.587670658332152,-11.1949983186207,-7.26054628998521,2021-08-05
2021-08-15,1,8.00360469078405,-0.841035546686825,-11.7965956251577,-7.49862060569602,2021-08-05
2021-08-05,2,5.86083292774316,-7.88562766658029,-8.30123300779599,-7.33126174941885,2021-08-05
2021-08-06,2,6.15100192976448,-5.17126338075815,-8.26642855792373,-6.56601443166037,2021-08-05
2021-08-07,2,6.90989479149036,-3.42323342955673,-9.41888000709697,-4.2867088579553,2021-08-05
2021-08-08,2,7.29228114896686,-2.54799340144937,-10.2834473595987,-3.70118751177339,2021-08-05
2021-08-09,2,6.78540733884556,-1.30112373078626,-7.34604342213142,-1.91082513432669,2021-08-05
2021-08-10,2,6.78525212677129,-2.93137898760549,-8.91385610455489,-6.00664666961919,2021-08-05
2021-08-11,2,6.369430460479,-3.48117659308455,-6.78614382005642,-3.25784502148641,2021-08-05
2021-08-12,2,6.95318097362099,-4.22555054745015,-9.71599053857954,-5.71144714891023,2021-08-05
2021-08-13,2,7.05627772601572,-3.83834728379562,-10.9125348739259,-8.67128973355148,2021-08-05
2021-08-14,2,7.73317898414671,-2.25109021926148,-11.4275430923071,-5.91463207646309,2021-08-05
2021-08-15,2,7.88453772074008,-1.35792492720144,-11.1024362178806,-4.39653357770413,2021-08-05
2021-08-05,3,5.79404227530113,-7.22554189878049,-7.6166433424246,-4.91926849014262,2021-08-05
2021-08-06,3,5.77290742158758,-6.65043526344674,-6.78749072006948,-2.49430018621903,2021-08-05
2021-08-07,3,5.93832214097468,-7.00892901900868,-7.58901108817559,-5.32933914086968,2021-08-05
2021-08-08,3,5.81099954269293,-7.37493195732857,-7.40994223796687,-6.06932399526914,2021-08-05
2021-08-09,3,5.83510414505997,-7.26477614105897,-8.28636472690962,-5.3823095968777,2021-08-05
2021-08-10,3,6.3673644428711,-7.86778116764906,-9.14294739108775,-7.31934416861792,2021-08-05
2021-08-11,3,5.91364506805965,-6.71402796299772,-6.42344435644775,-3.91844654811556,2021-08-05
2021-08-12,3,6.58586556025146,-8.28805814341493,-10.2306490036339,-6.66397791178975,2021-08-05
2021-08-13,3,6.14620015625106,-6.92696198671357,-6.95803967540661,-3.81905784490358,2021-08-05
2021-08-14,3,7.15607475621468,-7.65304490953757,-10.2774242526687,-6.11249523143872,2021-08-05
2021-08-15,3,6.4083081857484,-6.84599886981666,-7.02015235463503,-3.25433363260307,2021-08-05
2021-08-05,4,5.43913466640118,-7.90016433406373,-7.44539703413997,-2.82388414481778,2021-08-05
2021-08-06,4,6.37424532949933,-5.86202381642639,-8.21683363873926,-4.09680630320937,2021-08-05
2021-08-07,4,6.55964318175412,-5.10550012081203,-9.18643045826473,-6.10961106526042,2021-08-05
2021-08-08,4,7.29329001691348,-4.10481730287498,-10.2709957683526,-6.42157302815039,2021-08-05
2021-08-09,4,6.69504676621483,-2.45424374155048,-7.3712680124986,-3.17045445710156,2021-08-05
2021-08-10,4,6.59225011006844,-3.69521532506058,-8.39491363373604,-6.0951500084571,2021-08-05
2021-08-11,4,6.45412506349161,-3.04726718480627,-6.95736865051853,-2.62328946483413,2021-08-05
2021-08-12,4,6.66363410738693,-4.29745685939143,-9.48695948034866,-6.21412942609178,2021-08-05
2021-08-13,4,7.18942703364261,-3.4631236820918,-10.2615690542755,-3.29837809655552,2021-08-05
2021-08-14,4,7.84907631256912,-2.91261567406234,-11.7391649894214,-6.89455106090792,2021-08-05
2021-08-15,4,7.78248020137734,-1.7038396028312,-11.1823192480928,-6.67962773624519,2021-08-05
2021-08-05,5,4.87585683821721,-8.16271332954742,-8.04164310787079,-7.78095876150178,2021-08-05
